Timestamp,T1 - COM15,T2 - COM15,T3 - COM18,T4 - COM18,T5 - COM16,T6 - COM16,T7 - COM14,T8 - COM14
08-28-2025-Thu 19-45-09-PM,-6.65828,-6.28965,-4.78117,-4.07706,-5.48521,-4.47942,-4.34532,-5.45168
08-28-2025-Thu 19-45-11-PM,-6.69181,-6.32317,-4.78117,-4.07706,-5.48521,-4.54642,-4.34532,-5.45168
08-28-2025-Thu 19-45-13-PM,-6.65828,-6.35669,-4.81471,-4.14408,-5.51873,-4.54642,-4.34532,-5.48521
08-28-2025-Thu 19-45-16-PM,-6.69181,-6.35669,-4.84824,-4.14408,-5.51873,-4.61356,-4.37878,-5.51873
08-28-2025-Thu 19-45-19-PM,-6.79234,-6.42372,-4.84824,-4.17762,-5.55219,-4.61356,-4.44587,-5.55219
08-28-2025-Thu 19-45-21-PM,-6.89275,-6.45724,-4.91531,-4.21109,-5.58579,-4.6471,-4.44587,-5.58579
08-28-2025-Thu 19-45-24-PM,-6.8258,-6.45724,-4.91531,-4.24471,-5.61931,-4.7141,-4.44587,-5.61931
08-28-2025-Thu 19-45-26-PM,-6.75883,-6.52422,-4.98237,-4.27824,-5.65284,-4.7141,-4.51295,-5.58579
08-28-2025-Thu 19-45-28-PM,-6.89275,-6.45724,-4.98237,-4.31178,-5.68636,-4.7141,-4.51295,-5.61931
08-28-2025-Thu 19-45-31-PM,-6.85931,-6.52422,-5.01591,-4.27824,-5.71983,-4.74771,-4.54642,-5.65284
08-28-2025-Thu 19-45-33-PM,-6.89275,-6.55766,-5.01591,-4.34532,-5.71983,-4.78117,-4.58002,-5.65284
08-28-2025-Thu 19-45-36-PM,-6.99336,-6.55766,-5.04937,-4.34532,-5.75342,-4.78117,-4.61356,-5.68636
08-28-2025-Thu 19-45-38-PM,-6.92633,-6.55766,-5.08298,-4.37878,-5.75342,-4.81471,-4.58002,-5.71983
